SLDThinEqWellLR30Bound10Generator	16	0	4	0	0
SLSDThinEqWellLR30Bound10Generator	11	5	4	0	0
TypeBasedGenerator	1	13	2	3	1
LSDThinGenerator	1	12	6	1	0
