,workload,strategy,task,time
59,RBT,EntropyOnlyGenerator,"RBT,no_balance_insert_2,test_prop_InsertValid",300.0
60,RBT,EntropyOnlyGenerator,"RBT,swap_ad,test_prop_DeleteDelete",300.0
61,RBT,EntropyOnlyGenerator,"RBT,swap_ad,test_prop_DeleteInsert",300.0
62,RBT,EntropyOnlyGenerator,"RBT,swap_ad,test_prop_DeleteModel",300.0
63,RBT,EntropyOnlyGenerator,"RBT,swap_ad,test_prop_DeletePost",300.0
64,RBT,EntropyOnlyGenerator,"RBT,swap_ad,test_prop_DeleteValid",300.0
65,RBT,EntropyOnlyGenerator,"RBT,swap_ad,test_prop_InsertDelete",300.0
66,RBT,EntropyOnlyGenerator,"RBT,swap_ad,test_prop_InsertInsert",300.0
67,RBT,EntropyOnlyGenerator,"RBT,swap_ad,test_prop_InsertModel",300.0
68,RBT,EntropyOnlyGenerator,"RBT,swap_ad,test_prop_InsertPost",300.0
69,RBT,EntropyOnlyGenerator,"RBT,swap_ad,test_prop_InsertValid",300.0
70,RBT,ManualTypeBasedGenerator,"RBT,delete_4,test_prop_DeleteValid",300.0
71,RBT,ManualTypeBasedGenerator,"RBT,delete_5,test_prop_DeleteDelete",0.7204400000000001
72,RBT,ManualTypeBasedGenerator,"RBT,delete_5,test_prop_DeleteInsert",0.017580000000000002
73,RBT,ManualTypeBasedGenerator,"RBT,delete_5,test_prop_DeleteModel",0.11436700000000001
74,RBT,ManualTypeBasedGenerator,"RBT,delete_5,test_prop_DeletePost",0.897208
75,RBT,ManualTypeBasedGenerator,"RBT,delete_5,test_prop_InsertDelete",0.08989899999999999
76,RBT,ManualTypeBasedGenerator,"RBT,insert_1,test_prop_DeleteInsert",0.006588
77,RBT,ManualTypeBasedGenerator,"RBT,insert_1,test_prop_InsertInsert",0.0009699999999990001
78,RBT,ManualTypeBasedGenerator,"RBT,insert_1,test_prop_InsertModel",0.0014860000000000001
79,RBT,ManualTypeBasedGenerator,"RBT,insert_1,test_prop_InsertPost",0.013467999999999999
80,RBT,ManualTypeBasedGenerator,"RBT,insert_2,test_prop_DeleteInsert",0.0034939999999999997
81,RBT,ManualTypeBasedGenerator,"RBT,insert_2,test_prop_InsertDelete",0.029814999999999998
82,RBT,ManualTypeBasedGenerator,"RBT,insert_2,test_prop_InsertInsert",0.00088
83,RBT,ManualTypeBasedGenerator,"RBT,insert_2,test_prop_InsertModel",0.002074
84,RBT,ManualTypeBasedGenerator,"RBT,insert_2,test_prop_InsertPost",0.016467
85,RBT,ManualTypeBasedGenerator,"RBT,insert_3,test_prop_InsertDelete",0.039393000000000004
86,RBT,ManualTypeBasedGenerator,"RBT,insert_3,test_prop_InsertInsert",0.00198
87,RBT,ManualTypeBasedGenerator,"RBT,insert_3,test_prop_InsertModel",0.010676999999999002
88,RBT,ManualTypeBasedGenerator,"RBT,insert_3,test_prop_InsertPost",0.032747
89,RBT,ManualTypeBasedGenerator,"RBT,miscolor_balLeft,test_prop_DeleteValid",300.0
90,RBT,ManualTypeBasedGenerator,"RBT,miscolor_insert,test_prop_InsertValid",0.00099
91,RBT,ManualTypeBasedGenerator,"RBT,miscolor_join_2,test_prop_DeleteValid",300.0
92,RBT,ManualTypeBasedGenerator,"RBT,miscolordelete,test_prop_DeleteValid",0.021618
93,RBT,ManualTypeBasedGenerator,"RBT,no_balance_insert_1,test_prop_InsertValid",0.055696999999999997
94,RBT,ManualTypeBasedGenerator,"RBT,no_balance_insert_2,test_prop_InsertValid",0.0009600000000000001
95,RBT,ManualTypeBasedGenerator,"RBT,swap_ad,test_prop_DeleteDelete",300.0
96,RBT,ManualTypeBasedGenerator,"RBT,swap_ad,test_prop_DeleteInsert",11.932501
97,RBT,ManualTypeBasedGenerator,"RBT,swap_ad,test_prop_DeleteModel",300.0
98,RBT,ManualTypeBasedGenerator,"RBT,swap_ad,test_prop_DeletePost",300.0
99,RBT,ManualTypeBasedGenerator,"RBT,swap_ad,test_prop_DeleteValid",300.0
100,RBT,ManualTypeBasedGenerator,"RBT,swap_ad,test_prop_InsertDelete",19.843548
101,RBT,ManualTypeBasedGenerator,"RBT,swap_ad,test_prop_InsertInsert",0.11421500000000001
102,RBT,ManualTypeBasedGenerator,"RBT,swap_ad,test_prop_InsertModel",2.945588
103,RBT,ManualTypeBasedGenerator,"RBT,swap_ad,test_prop_InsertPost",11.941641
104,RBT,ManualTypeBasedGenerator,"RBT,swap_ad,test_prop_InsertValid",3.47254
105,RBT,NoRedRedGenerator,"RBT,delete_4,test_prop_DeleteValid",300.0
106,RBT,NoRedRedGenerator,"RBT,delete_5,test_prop_DeleteDelete",300.0
107,RBT,NoRedRedGenerator,"RBT,delete_5,test_prop_DeleteInsert",300.0
108,RBT,NoRedRedGenerator,"RBT,delete_5,test_prop_DeleteModel",300.0
109,RBT,NoRedRedGenerator,"RBT,delete_5,test_prop_DeletePost",300.0
110,RBT,NoRedRedGenerator,"RBT,delete_5,test_prop_InsertDelete",300.0
111,RBT,NoRedRedGenerator,"RBT,insert_1,test_prop_DeleteInsert",300.0
112,RBT,NoRedRedGenerator,"RBT,insert_1,test_prop_InsertInsert",0.0008900000000000001
113,RBT,NoRedRedGenerator,"RBT,insert_1,test_prop_InsertModel",300.0
114,RBT,NoRedRedGenerator,"RBT,insert_1,test_prop_InsertPost",300.0
115,RBT,NoRedRedGenerator,"RBT,insert_2,test_prop_DeleteInsert",300.0
116,RBT,NoRedRedGenerator,"RBT,insert_2,test_prop_InsertDelete",300.0
117,RBT,NoRedRedGenerator,"RBT,insert_2,test_prop_InsertInsert",0.0009100000000000001
118,RBT,NoRedRedGenerator,"RBT,insert_2,test_prop_InsertModel",300.0
119,RBT,NoRedRedGenerator,"RBT,insert_2,test_prop_InsertPost",300.0
120,RBT,NoRedRedGenerator,"RBT,insert_3,test_prop_InsertDelete",300.0
121,RBT,NoRedRedGenerator,"RBT,insert_3,test_prop_InsertInsert",300.0
122,RBT,NoRedRedGenerator,"RBT,insert_3,test_prop_InsertModel",300.0
123,RBT,NoRedRedGenerator,"RBT,insert_3,test_prop_InsertPost",300.0
124,RBT,NoRedRedGenerator,"RBT,miscolor_balLeft,test_prop_DeleteValid",300.0
125,RBT,NoRedRedGenerator,"RBT,miscolor_insert,test_prop_InsertValid",300.0
126,RBT,NoRedRedGenerator,"RBT,miscolor_join_2,test_prop_DeleteValid",300.0
127,RBT,NoRedRedGenerator,"RBT,miscolordelete,test_prop_DeleteValid",300.0
128,RBT,NoRedRedGenerator,"RBT,no_balance_insert_1,test_prop_InsertValid",300.0
129,RBT,NoRedRedGenerator,"RBT,no_balance_insert_2,test_prop_InsertValid",300.0
