,workload,strategy,task,time
0,BST,B_LDEqLR30Bound10Generator,"BST,delete_4,test_prop_DeleteDelete",0.09098
1,BST,B_LDEqLR30Bound10Generator,"BST,delete_4,test_prop_DeleteInsert",0.000857
2,BST,B_LDEqLR30Bound10Generator,"BST,delete_4,test_prop_DeleteModel",0.00025299999999999997
3,BST,B_LDEqLR30Bound10Generator,"BST,delete_4,test_prop_DeletePost",0.005137999999999999
4,BST,B_LDEqLR30Bound10Generator,"BST,delete_4,test_prop_DeleteUnion",0.006247
5,BST,B_LDEqLR30Bound10Generator,"BST,delete_4,test_prop_InsertDelete",0.0009699999999990001
6,BST,B_LDEqLR30Bound10Generator,"BST,delete_4,test_prop_UnionDeleteInsert",0.000699
7,BST,B_LDEqLR30Bound10Generator,"BST,delete_5,test_prop_DeleteDelete",0.12174700000000001
8,BST,B_LDEqLR30Bound10Generator,"BST,delete_5,test_prop_DeleteInsert",0.00020899999999900002
9,BST,B_LDEqLR30Bound10Generator,"BST,delete_5,test_prop_DeleteModel",0.00644
10,BST,B_LDEqLR30Bound10Generator,"BST,delete_5,test_prop_DeletePost",0.062140999999999995
11,BST,B_LDEqLR30Bound10Generator,"BST,delete_5,test_prop_DeleteUnion",0.012725
12,BST,B_LDEqLR30Bound10Generator,"BST,delete_5,test_prop_UnionDeleteInsert",0.045486
13,BST,B_LDEqLR30Bound10Generator,"BST,insert_1,test_prop_DeleteInsert",0.000517
14,BST,B_LDEqLR30Bound10Generator,"BST,insert_1,test_prop_InsertInsert",0.0007660000000000001
15,BST,B_LDEqLR30Bound10Generator,"BST,insert_1,test_prop_InsertModel",0.00026199999999999997
16,BST,B_LDEqLR30Bound10Generator,"BST,insert_1,test_prop_InsertPost",0.004948999999999999
17,BST,B_LDEqLR30Bound10Generator,"BST,insert_1,test_prop_InsertUnion",0.0008110000000000001
18,BST,B_LDEqLR30Bound10Generator,"BST,insert_1,test_prop_UnionDeleteInsert",0.000771
19,BST,B_LDEqLR30Bound10Generator,"BST,insert_2,test_prop_DeleteInsert",0.006647
20,BST,B_LDEqLR30Bound10Generator,"BST,insert_2,test_prop_InsertDelete",0.010728
21,BST,B_LDEqLR30Bound10Generator,"BST,insert_2,test_prop_InsertInsert",0.000439
22,BST,B_LDEqLR30Bound10Generator,"BST,insert_2,test_prop_InsertModel",0.005141
23,BST,B_LDEqLR30Bound10Generator,"BST,insert_2,test_prop_InsertPost",0.010624000000000001
24,BST,B_LDEqLR30Bound10Generator,"BST,insert_2,test_prop_InsertUnion",0.010104
25,BST,B_LDEqLR30Bound10Generator,"BST,insert_2,test_prop_UnionDeleteInsert",0.004843
26,BST,B_LDEqLR30Bound10Generator,"BST,insert_3,test_prop_InsertDelete",0.013849
27,BST,B_LDEqLR30Bound10Generator,"BST,insert_3,test_prop_InsertInsert",0.001029
28,BST,B_LDEqLR30Bound10Generator,"BST,insert_3,test_prop_InsertModel",0.010213999999999999
29,BST,B_LDEqLR30Bound10Generator,"BST,insert_3,test_prop_InsertPost",0.011467999999999999
30,BST,B_LDEqLR30Bound10Generator,"BST,insert_3,test_prop_InsertUnion",0.004909
31,BST,B_LDEqLR30Bound10Generator,"BST,insert_3,test_prop_UnionDeleteInsert",0.004055
32,BST,B_LDEqLR30Bound10Generator,"BST,union_6,test_prop_DeleteUnion",0.016752
33,BST,B_LDEqLR30Bound10Generator,"BST,union_6,test_prop_InsertUnion",0.010568
34,BST,B_LDEqLR30Bound10Generator,"BST,union_6,test_prop_UnionDeleteInsert",0.000567
35,BST,B_LDEqLR30Bound10Generator,"BST,union_6,test_prop_UnionModel",0.0009119999999999999
36,BST,B_LDEqLR30Bound10Generator,"BST,union_6,test_prop_UnionUnionIdem",0.000187
37,BST,B_LDEqLR30Bound10Generator,"BST,union_6,test_prop_UnionValid",0.000514
38,BST,B_LDEqLR30Bound10Generator,"BST,union_7,test_prop_DeleteUnion",0.00941
39,BST,B_LDEqLR30Bound10Generator,"BST,union_7,test_prop_InsertUnion",0.000481
40,BST,B_LDEqLR30Bound10Generator,"BST,union_7,test_prop_UnionDeleteInsert",0.0011400000000000002
41,BST,B_LDEqLR30Bound10Generator,"BST,union_7,test_prop_UnionModel",0.0019290000000000002
42,BST,B_LDEqLR30Bound10Generator,"BST,union_7,test_prop_UnionUnionAssoc",0.003691
43,BST,B_LDEqLR30Bound10Generator,"BST,union_7,test_prop_UnionValid",0.000544
44,BST,B_LDEqLR30Bound10Generator,"BST,union_8,test_prop_DeleteUnion",0.08657200000000001
45,BST,B_LDEqLR30Bound10Generator,"BST,union_8,test_prop_InsertUnion",0.021301
46,BST,B_LDEqLR30Bound10Generator,"BST,union_8,test_prop_UnionDeleteInsert",0.21520499999999998
47,BST,B_LDEqLR30Bound10Generator,"BST,union_8,test_prop_UnionModel",0.015191999999999999
48,BST,B_LDEqLR30Bound10Generator,"BST,union_8,test_prop_UnionUnionAssoc",0.012690000000000002
49,BST,B_LDGenerator,"BST,delete_4,test_prop_DeleteDelete",2.955081
50,BST,B_LDGenerator,"BST,delete_4,test_prop_DeleteInsert",0.0018089999999999998
51,BST,B_LDGenerator,"BST,delete_4,test_prop_DeleteModel",0.000721
52,BST,B_LDGenerator,"BST,delete_4,test_prop_DeletePost",0.022335999999999002
53,BST,B_LDGenerator,"BST,delete_4,test_prop_DeleteUnion",0.28834499999999996
54,BST,B_LDGenerator,"BST,delete_4,test_prop_InsertDelete",0.00067
