,workload,strategy,task,time
0,BST,BespokeGenerator,"BST,delete_4,test_prop_DeleteDelete",0.020515000000000002
1,BST,BespokeGenerator,"BST,delete_4,test_prop_DeleteInsert",0.001619
2,BST,BespokeGenerator,"BST,delete_4,test_prop_DeleteModel",0.00040600000000000006
3,BST,BespokeGenerator,"BST,delete_4,test_prop_DeletePost",0.004069
4,BST,BespokeGenerator,"BST,delete_4,test_prop_DeleteUnion",0.014036999999999999
5,BST,BespokeGenerator,"BST,delete_4,test_prop_InsertDelete",0.0007300000000000001
6,BST,BespokeGenerator,"BST,delete_4,test_prop_UnionDeleteInsert",0.0008049999999999999
7,BST,BespokeGenerator,"BST,delete_5,test_prop_DeleteDelete",0.037930000000000005
8,BST,BespokeGenerator,"BST,delete_5,test_prop_DeleteInsert",0.0011990000000000002
9,BST,BespokeGenerator,"BST,delete_5,test_prop_DeleteModel",0.0018269999999999998
10,BST,BespokeGenerator,"BST,delete_5,test_prop_DeletePost",0.005601
11,BST,BespokeGenerator,"BST,delete_5,test_prop_DeleteUnion",0.028346999999999997
12,BST,BespokeGenerator,"BST,delete_5,test_prop_UnionDeleteInsert",0.006339000000000001
13,BST,BespokeGenerator,"BST,insert_1,test_prop_DeleteInsert",0.001065
14,BST,BespokeGenerator,"BST,insert_1,test_prop_InsertInsert",0.000882
15,BST,BespokeGenerator,"BST,insert_1,test_prop_InsertModel",0.000279
16,BST,BespokeGenerator,"BST,insert_1,test_prop_InsertPost",0.0049050000000000005
17,BST,BespokeGenerator,"BST,insert_1,test_prop_InsertUnion",0.0007300000000000001
18,BST,BespokeGenerator,"BST,insert_1,test_prop_UnionDeleteInsert",0.0009000000000000001
19,BST,BespokeGenerator,"BST,insert_2,test_prop_DeleteInsert",0.004778999999999999
20,BST,BespokeGenerator,"BST,insert_2,test_prop_InsertDelete",0.005438999999999999
21,BST,BespokeGenerator,"BST,insert_2,test_prop_InsertInsert",0.0007520000000000001
22,BST,BespokeGenerator,"BST,insert_2,test_prop_InsertModel",0.005014999999999
23,BST,BespokeGenerator,"BST,insert_2,test_prop_InsertPost",0.008
24,BST,BespokeGenerator,"BST,insert_2,test_prop_InsertUnion",0.010891
25,BST,BespokeGenerator,"BST,insert_2,test_prop_UnionDeleteInsert",0.008439
26,BST,BespokeGenerator,"BST,insert_3,test_prop_InsertDelete",0.007580000000000001
27,BST,BespokeGenerator,"BST,insert_3,test_prop_InsertInsert",0.0030510000000000003
28,BST,BespokeGenerator,"BST,insert_3,test_prop_InsertModel",0.0030819999999999997
29,BST,BespokeGenerator,"BST,insert_3,test_prop_InsertPost",0.009418
30,BST,BespokeGenerator,"BST,insert_3,test_prop_InsertUnion",0.00557
31,BST,BespokeGenerator,"BST,insert_3,test_prop_UnionDeleteInsert",0.0056549999999999994
32,BST,BespokeGenerator,"BST,union_6,test_prop_DeleteUnion",0.008335
33,BST,BespokeGenerator,"BST,union_6,test_prop_InsertUnion",0.007850000000000001
34,BST,BespokeGenerator,"BST,union_6,test_prop_UnionDeleteInsert",0.00068
35,BST,BespokeGenerator,"BST,union_6,test_prop_UnionModel",0.001555
36,BST,BespokeGenerator,"BST,union_6,test_prop_UnionUnionIdem",0.000348999999999
37,BST,BespokeGenerator,"BST,union_6,test_prop_UnionValid",0.0011690000000000001
38,BST,BespokeGenerator,"BST,union_7,test_prop_DeleteUnion",0.007122
39,BST,BespokeGenerator,"BST,union_7,test_prop_InsertUnion",0.004241
40,BST,BespokeGenerator,"BST,union_7,test_prop_UnionDeleteInsert",0.0015760000000000001
41,BST,BespokeGenerator,"BST,union_7,test_prop_UnionModel",0.000699
42,BST,BespokeGenerator,"BST,union_7,test_prop_UnionUnionAssoc",0.00266
43,BST,BespokeGenerator,"BST,union_7,test_prop_UnionValid",0.0016209999999999998
44,BST,BespokeGenerator,"BST,union_8,test_prop_DeleteUnion",0.018255
45,BST,BespokeGenerator,"BST,union_8,test_prop_InsertUnion",0.007947000000000001
46,BST,BespokeGenerator,"BST,union_8,test_prop_UnionDeleteInsert",0.037801
47,BST,BespokeGenerator,"BST,union_8,test_prop_UnionModel",0.0035600000000000002
48,BST,BespokeGenerator,"BST,union_8,test_prop_UnionUnionAssoc",0.0073219999999999995
49,BST,ConsiderGenerator,"BST,delete_4,test_prop_DeleteDelete",0.098736999999999
50,BST,ConsiderGenerator,"BST,delete_4,test_prop_DeleteInsert",0.000488
51,BST,ConsiderGenerator,"BST,delete_4,test_prop_DeleteModel",0.0008300000000000001
52,BST,ConsiderGenerator,"BST,delete_4,test_prop_DeletePost",0.008228
53,BST,ConsiderGenerator,"BST,delete_4,test_prop_DeleteUnion",0.008875000000000001
54,BST,ConsiderGenerator,"BST,delete_4,test_prop_InsertDelete",0.00092
55,BST,ConsiderGenerator,"BST,delete_4,test_prop_UnionDeleteInsert",0.000508
56,BST,ConsiderGenerator,"BST,delete_5,test_prop_DeleteDelete",0.069189
57,BST,ConsiderGenerator,"BST,delete_5,test_prop_DeleteInsert",0.0009500000000000001
58,BST,ConsiderGenerator,"BST,delete_5,test_prop_DeleteModel",0.007311
59,BST,ConsiderGenerator,"BST,delete_5,test_prop_DeletePost",0.017712
60,BST,ConsiderGenerator,"BST,delete_5,test_prop_DeleteUnion",0.011658
61,BST,ConsiderGenerator,"BST,delete_5,test_prop_UnionDeleteInsert",0.009164
