,workload,strategy,task,time
63,RBT,RLSD8Generator,"RBT,swap_ad,test_prop_DeletePost",60.0
64,RBT,RLSD8Generator,"RBT,swap_ad,test_prop_DeleteValid",60.0
65,RBT,RLSD8Generator,"RBT,swap_ad,test_prop_InsertDelete",19.131728
66,RBT,RLSD8Generator,"RBT,swap_ad,test_prop_InsertInsert",0.054497000000000004
67,RBT,RLSD8Generator,"RBT,swap_ad,test_prop_InsertModel",0.6280370000000001
68,RBT,RLSD8Generator,"RBT,swap_ad,test_prop_InsertPost",60.0
69,RBT,RLSD8Generator,"RBT,swap_ad,test_prop_InsertValid",0.126106
70,RBT,R_LSDEqLR30Sz6Bound10Generator,"RBT,delete_4,test_prop_DeleteValid",60.0
71,RBT,R_LSDEqLR30Sz6Bound10Generator,"RBT,delete_5,test_prop_DeleteDelete",0.578145
72,RBT,R_LSDEqLR30Sz6Bound10Generator,"RBT,delete_5,test_prop_DeleteInsert",0.000426
73,RBT,R_LSDEqLR30Sz6Bound10Generator,"RBT,delete_5,test_prop_DeleteModel",0.026060999999999997
74,RBT,R_LSDEqLR30Sz6Bound10Generator,"RBT,delete_5,test_prop_DeletePost",0.064401
75,RBT,R_LSDEqLR30Sz6Bound10Generator,"RBT,delete_5,test_prop_InsertDelete",0.018805
76,RBT,R_LSDEqLR30Sz6Bound10Generator,"RBT,insert_1,test_prop_DeleteInsert",0.0015769999999999998
77,RBT,R_LSDEqLR30Sz6Bound10Generator,"RBT,insert_1,test_prop_InsertInsert",0.0007149999999999999
78,RBT,R_LSDEqLR30Sz6Bound10Generator,"RBT,insert_1,test_prop_InsertModel",0.0006860000000000001
79,RBT,R_LSDEqLR30Sz6Bound10Generator,"RBT,insert_1,test_prop_InsertPost",0.019996
80,RBT,R_LSDEqLR30Sz6Bound10Generator,"RBT,insert_2,test_prop_DeleteInsert",0.008990999999999002
81,RBT,R_LSDEqLR30Sz6Bound10Generator,"RBT,insert_2,test_prop_InsertDelete",0.038498
82,RBT,R_LSDEqLR30Sz6Bound10Generator,"RBT,insert_2,test_prop_InsertInsert",0.000312
83,RBT,R_LSDEqLR30Sz6Bound10Generator,"RBT,insert_2,test_prop_InsertModel",0.0077469999999999995
84,RBT,R_LSDEqLR30Sz6Bound10Generator,"RBT,insert_2,test_prop_InsertPost",0.008368
85,RBT,R_LSDEqLR30Sz6Bound10Generator,"RBT,insert_3,test_prop_InsertDelete",0.050045000000000006
86,RBT,R_LSDEqLR30Sz6Bound10Generator,"RBT,insert_3,test_prop_InsertInsert",0.003477
87,RBT,R_LSDEqLR30Sz6Bound10Generator,"RBT,insert_3,test_prop_InsertModel",0.01071
88,RBT,R_LSDEqLR30Sz6Bound10Generator,"RBT,insert_3,test_prop_InsertPost",0.056577999999999996
